timestamp,quality,angle_deg,distance_mm
1767277059.9594662,15,196.71875,2717.75
1767277059.9594662,15,197.90625,2733.25
1767277059.9594662,15,199.046875,2753.0
1767277059.9594662,15,200.203125,2772.0
1767277059.9594662,15,201.375,2785.25
1767277059.9594662,15,202.578125,2806.0
1767277059.9594662,15,203.75,2839.25
1767277059.9594662,15,204.9375,2878.25
1767277059.9594662,15,206.09375,2912.75
1767277059.9594662,15,207.25,2938.75
1767277059.9594662,15,208.4375,2960.75
1767277059.9594662,15,209.578125,2989.25
1767277059.9594662,15,210.765625,3024.5
1767277059.9594662,15,211.90625,3054.25
1767277059.9594662,15,213.09375,3078.0
1767277059.9594662,15,214.265625,3120.0
1767277059.9594662,15,215.421875,3181.5
1767277059.9594662,15,216.578125,3229.0
1767277059.9594662,15,217.75,3274.0
1767277059.9594662,15,220.921875,1165.0
1767277059.9594662,15,222.09375,1159.75
1767277059.9594662,15,223.28125,1153.25
1767277059.9594662,15,224.46875,1147.5
1767277059.9594662,15,227.140625,3815.25
1767277059.9594662,15,230.390625,1128.5
1767277059.9594662,15,231.609375,1125.0
1767277059.9594662,15,232.78125,1122.25
1767277059.9594662,15,233.90625,1120.5
1767277059.9594662,15,235.15625,1120.0
1767277059.9594662,15,236.3125,1119.75
1767277059.9594662,15,237.5,1120.25
1767277059.9594662,15,238.640625,1120.25
1767277059.9594662,15,239.84375,1121.25
1767277059.9594662,15,240.953125,1139.5
1767277059.9594662,13,243.59375,3955.0
1767277059.9594662,15,246.859375,1126.0
1767277059.9594662,15,248.09375,1128.0
1767277059.9594662,15,249.171875,1133.0
1767277059.9594662,15,250.421875,1136.25
1767277059.9594662,15,251.484375,1138.75
1767277059.9594662,15,252.625,1143.5
1767277059.9594662,15,253.796875,1147.25
1767277059.9594662,15,254.984375,1152.25
1767277059.9594662,15,256.171875,1157.25
1767277059.9594662,15,257.3125,1163.25
1767277059.9594662,14,262.28125,3967.5
1767277059.9594662,15,263.46875,3985.75
1767277059.9594662,15,264.625,4004.0
1767277059.9594662,15,265.78125,4003.75
1767277059.9594662,14,266.953125,3994.0
1767277059.9594662,15,268.125,3992.5
1767277059.9594662,15,269.3125,3995.0
1767277059.9594662,15,270.484375,3997.75
1767277059.9594662,15,271.65625,4010.25
1767277059.9594662,14,272.8125,4019.0
1767277059.9594662,15,273.984375,4021.5
1767277059.9594662,12,275.0,4032.25
1767277059.9594662,12,276.171875,4043.0
1767277059.9594662,12,277.328125,4050.25
1767277059.9594662,8,278.5,4069.75
1767277059.9594662,11,279.65625,4068.5
1767277059.9594662,10,280.828125,4041.0
1767277059.9594662,14,282.0,4005.25
1767277059.9594662,15,292.734375,2253.75
1767277059.9594662,15,293.921875,2215.25
1767277059.9594662,15,295.125,2186.25
1767277059.9594662,15,296.265625,2171.25
1767277059.9594662,15,297.453125,2151.25
1767277059.9594662,15,298.609375,2128.25
1767277059.9594662,15,299.8125,2126.75
1767277059.9594662,15,306.453125,4254.5
1767277059.9594662,15,307.625,4315.25
1767277059.9594662,15,308.78125,4396.5
1767277059.9594662,15,309.9375,4468.25
1767277059.9594662,15,311.09375,4526.75
1767277059.9594662,15,312.265625,4585.0
1767277059.9594662,15,314.5625,4824.75
1767277059.9594662,15,315.71875,4895.75
1767277059.9594662,15,316.890625,4960.5
1767277059.9594662,15,319.203125,5260.25
1767277059.9594662,15,327.890625,1920.75
1767277059.9594662,15,329.078125,1917.75
1767277059.9594662,15,330.265625,1918.5
1767277059.9594662,15,331.40625,1920.75
1767277059.9594662,15,332.59375,1922.0
1767277059.9594662,15,333.75,1922.5
1767277059.9594662,15,334.9375,1921.75
1767277059.9594662,15,336.09375,1914.25
1767277059.9594662,15,337.25,1893.5
1767277059.9594662,15,338.4375,1871.0
1767277059.9594662,15,339.59375,1858.5
1767277059.9594662,15,340.78125,1849.25
1767277059.9594662,15,341.96875,1838.0
1767277059.9594662,15,346.53125,2088.75
1767277059.9594662,15,347.671875,2078.75
1767277059.9594662,15,348.84375,2068.5
1767277059.9594662,15,349.96875,2062.0
1767277059.9594662,15,351.15625,2058.75
1767277060.117305,15,352.328125,2055.75
1767277060.117305,15,353.53125,2053.0
1767277060.117305,15,354.6875,2050.0
1767277060.117305,15,355.84375,2047.0
1767277060.117305,15,357.0,2046.5
1767277060.117305,15,358.1875,2044.5
1767277060.117305,15,359.3125,2043.25
1767277060.117305,15,0.5,2043.25
1767277060.117305,15,1.640625,2044.0
1767277060.117305,15,2.859375,2044.75
1767277060.117305,15,3.984375,2046.75
1767277060.117305,15,5.171875,2049.5
1767277060.117305,15,6.34375,2050.25
1767277060.117305,15,7.46875,2053.5
1767277060.117305,15,8.640625,2057.0
1767277060.117305,15,9.8125,2060.25
1767277060.117305,15,10.984375,2065.5
1767277060.117305,15,12.140625,2073.0
1767277060.117305,15,13.3125,2083.0
1767277060.117305,15,14.46875,2094.0
1767277060.117305,15,15.578125,2108.0
1767277060.117305,15,16.765625,2121.75
1767277060.117305,15,17.921875,2138.25
1767277060.117305,15,19.078125,2155.0
1767277060.117305,15,20.234375,2166.25
1767277060.117305,15,21.40625,2180.0
1767277060.117305,15,22.578125,2201.5
1767277060.117305,15,23.71875,2224.0
1767277060.117305,15,24.90625,2244.0
1767277060.117305,15,26.015625,2266.5
1767277060.117305,15,27.21875,2291.0
1767277060.117305,15,28.359375,2310.75
1767277060.117305,15,29.515625,2329.25
1767277060.117305,15,30.65625,2354.5
1767277060.117305,15,31.859375,2378.75
1767277060.117305,15,33.0,2367.75
1767277060.117305,15,34.171875,2312.75
1767277060.117305,15,36.703125,2196.0
1767277060.117305,15,37.875,2219.75
1767277060.117305,15,39.0625,2244.5
1767277060.117305,15,40.234375,2228.75
1767277060.117305,15,41.4375,2185.25
1767277060.117305,15,42.59375,2140.5
1767277060.117305,15,43.828125,2089.0
1767277060.117305,15,44.984375,2043.0
1767277060.117305,15,46.15625,2003.25
1767277060.117305,15,47.34375,1961.25
1767277060.117305,15,48.515625,1914.5
1767277060.117305,15,49.75,1877.25
1767277060.117305,15,50.921875,1841.25
1767277060.117305,15,52.09375,1807.25
1767277060.117305,15,53.3125,1777.75
1767277060.117305,15,54.46875,1752.0
1767277060.117305,15,55.640625,1725.75
1767277060.117305,15,56.84375,1700.0
1767277060.117305,15,58.078125,1676.0
1767277060.117305,15,59.203125,1652.5
1767277060.117305,15,60.390625,1632.25
1767277060.117305,15,61.578125,1614.25
1767277060.117305,15,62.734375,1595.0
1767277060.117305,15,63.96875,1574.25
1767277060.117305,15,65.109375,1558.5
1767277060.117305,15,66.34375,1539.5
