timestamp,quality,angle_deg,distance_mm
1774136113,15,180.000152,7897.63
1774136113,15,180.500152,7883.18
1774136113,15,181.000151,7905.48
1774136113,15,181.500151,7905.79
1774136113,15,182.00015,7901.96
1774136113,15,182.50015,7915.26
1774136113,15,183.00015,7906.12
1774136113,15,183.500149,7914.43
1774136113,15,184.000149,7930.89
1774136113,15,184.500148,7913.2
1774136113,15,185.000148,7934.58
1774136113,15,185.500147,7922.9
1774136113,15,186.000147,7950.76
1774136113,15,186.500147,7959.98
1774136113,15,187.000146,7959.4
1774136113,15,187.500146,7965.2
1774136113,15,188.000145,7984.74
1774136113,15,188.500145,7987.13
1774136113,15,189.000144,8002.4
1774136113,15,189.500144,7986.92
1774136113,15,190.000144,8021.5
1774136113,15,190.500143,8016.68
1774136113,15,191.000143,8018.19
1774136113,15,191.500142,8048.2
1774136113,15,192.000142,8085.2
1774136113,15,192.500141,8103.35
1774136113,15,193.000141,8116.68
1774136113,15,193.500141,8130.82
1774136113,15,194.00014,8149.28
1774136113,15,194.50014,8153.78
1774136113,15,195.000139,8179.11
1774136113,15,195.500139,8202.46
1774136113,15,196.000139,8229.87
1774136113,15,196.500138,8245.92
1774136113,15,197.000138,8258.5
1774136113,15,197.500137,8300.69
1774136113,15,198.000137,8312.45
1774136113,15,198.500136,8355.63
1774136113,15,199.000136,8369.83
1774136113,15,199.500136,8386.95
1774136113,15,200.000135,8411.01
1774136113,15,200.500135,8447.41
1774136113,15,201.000134,8457.03
1774136113,15,201.500134,8496.5
1774136113,15,202.000133,8533.24
1774136113,15,202.500133,8569.97
1774136113,15,203.000133,8581.1
1774136113,15,203.500132,8612.14
1774136113,15,204.000132,8661.98
1774136113,15,204.500131,8679.82
1774136113,15,205.000131,3078.6
1774136113,15,205.500131,3011.37
1774136113,15,206.00013,2981.83
1774136113,15,206.50013,2907.05
1774136113,15,207.000129,2851.83
1774136113,15,207.500129,2803.12
1774136113,15,208.000128,2754.27
1774136113,15,208.500128,2735.41
1774136113,15,209.000128,2732.99
1774136113,15,209.500127,2767.81
1774136113,15,210.000127,2790.92
1774136113,15,210.500126,2763.11
1774136113,15,211.000126,2810.35
1774136113,15,211.500125,2826.62
1774136113,15,212.000125,2827.21
1774136113,15,212.500125,2817.6
1774136113,15,213.000124,2860.86
1774136113,15,213.500124,2881.76
1774136113,15,214.000123,2887.83
1774136113,15,214.500123,2927.46
1774136113,15,215.000122,2927.04
1774136113,15,215.500122,9692.59
1774136113,15,216.000122,9784.67
1774136113,15,216.500121,9840.5
1774136113,15,217.000121,9898.3
1774136113,15,217.50012,9961.64
1774136113,15,218.00012,10037.7
1774136113,15,218.50012,10111.1
1774136113,15,219.000119,10208.6
1774136113,15,219.500119,10228.8
1774136113,15,220.000118,10336.4
1774136113,15,220.500118,10403.2
1774136113,15,221.000117,10480.3
1774136113,15,221.500117,10570.9
1774136113,15,222.000117,10651.5
1774136113,15,222.500116,10744.5
1774136113,15,223.000116,10818.2
1774136113,15,223.500115,10920.7
1774136113,15,224.000115,10984.5
1774136113,15,224.500114,11101.7
1774136113,15,225.000114,11164.3
1774136113,15,225.500114,11066.6
1774136113,15,226.000113,10985.2
1774136113,15,226.500113,10889.2
1774136113,15,227.000112,10757.5
1774136113,15,227.500112,10697.2
1774136113,15,228.000111,10625.9
1774136113,15,228.500111,10545.5
1774136113,15,229.000111,10463.1
1774136113,15,229.50011,10375.6
1774136113,15,230.00011,10298.1
1774136113,15,230.500109,10218.0
1774136113,15,231.000109,10160.2
1774136113,15,231.500109,10090.1
1774136113,15,232.000108,10017.7
1774136113,15,232.500108,9953.02
1774136113,15,233.000107,9857.39
1774136113,15,233.500107,9808.52
1774136113,15,234.000106,9756.93
1774136113,15,234.500106,9684.88
1774136113,15,235.000106,9634.4
1774136113,15,235.500105,9581.13
1774136113,15,236.000105,9520.22
1774136113,15,236.500104,9473.92
1774136113,15,237.000104,9412.92
1774136113,15,237.500103,9355.32
1774136113,15,238.000103,9312.31
1774136113,15,238.500103,9264.29
1774136113,15,239.000102,9198.98
1774136113,15,239.500102,9126.08
1774136113,15,240.000101,9107.35
1774136113,15,240.500101,9064.3
1774136113,15,241.000101,9026.47
1774136113,15,241.5001,8969.56
1774136113,15,242.0001,8950.52
1774136113,15,242.500099,8886.5
1774136113,15,243.000099,8857.09
1774136113,15,243.500098,8807.07
1774136113,15,244.000098,8794.05
1774136113,15,244.500098,8747.2
1774136113,15,245.000097,8721.16
1774136113,15,245.500097,8671.26
1774136113,15,246.000096,8658.66
1774136113,15,246.500096,8589.6
1774136113,15,247.000095,8576.85
1774136113,15,247.500095,8544.42
1774136113,15,248.000095,8504.35
1774136113,15,248.500094,8477.33
1774136113,15,249.000094,8461.76
1774136113,15,249.500093,8425.93
1774136113,15,250.000093,8401.96
1774136113,15,250.500092,8357.38
1774136113,15,251.000092,8352.14
1774136113,15,251.500092,8316.3
1774136113,15,252.000091,8325.24
1774136113,15,252.500091,8259.2
1774136113,15,253.00009,8262.96
1774136113,15,253.50009,8237.51
1774136113,15,254.00009,8219.64
1774136113,15,254.500089,8207.82
1774136113,15,255.000089,8162.77
1774136113,15,255.500088,8144.45
1774136113,15,256.000088,8138.87
1774136113,15,256.500087,8111.86
1774136113,15,257.000087,8096.49
1774136113,15,257.500087,8102.49
1774136113,15,258.000086,8084.76
1774136113,15,258.500086,8051.39
1774136113,15,259.000085,8041.64
1774136113,15,259.500085,8040.11
1774136113,15,260.000084,8011.96
1774136113,15,260.500084,8007.19
1774136113,15,261.000084,7992.18
1774136113,15,261.500083,8013.77
1774136113,15,262.000083,7975.5
1774136113,15,262.500082,7966.52
1774136113,15,263.000082,7950.73
1774136113,15,263.500082,7969.41
1774136113,15,264.000081,1799.05
1774136113,15,264.500081,1815.76
1774136113,15,265.00008,1807.37
1774136113,15,265.50008,1813.29
1774136113,15,266.000079,1814.43
1774136113,15,266.500079,1782.55
1774136113,15,267.000079,1795.4
1774136113,15,267.500078,1809.52
1774136113,15,268.000078,1803.99
1774136113,15,268.500077,1804.7
1774136113,15,269.000077,1790.65
1774136113,15,269.500076,1801.64
1774136113,15,270.000076,1802.98
1774136113,15,270.500076,1786.49
1774136113,15,271.000075,1808.95
1774136113,15,271.500075,1806.13
1774136113,15,272.000074,1796.99
1774136113,15,272.500074,1788.38
1774136113,15,273.000073,1803.33
1774136113,15,273.500073,1813.21
1774136113,15,274.000073,1801.07
1774136113,15,274.500072,1792.81
1774136113,15,275.000072,1812.93
1774136113,15,275.500071,1822.92
1774136113,15,276.000071,1809.52
1774136113,15,276.500071,7951.7
1774136113,15,277.00007,7968.83
1774136113,15,277.50007,7984.74
1774136113,15,278.000069,7983.92
1774136113,15,278.500069,7987.25
1774136113,15,279.000068,8000.09
1774136113,15,279.500068,8015.52
1774136113,15,280.000068,8022.88
1774136113,15,280.500067,8032.94
1774136113,15,281.000067,8046.88
1774136113,15,281.500066,8058.85
1774136113,15,282.000066,8083.17
1774136113,15,282.500065,8093.51
1774136113,15,283.000065,8103.18
1774136113,15,283.500065,8130.2
1774136113,15,284.000064,8160.24
1774136113,15,284.500064,8172.24
1774136113,15,285.000063,8186.15
1774136113,15,285.500063,8189.9
1774136113,15,286.000063,8223.26
1774136113,15,286.500062,8244.27
1774136113,15,287.000062,8288.33
1774136113,15,287.500061,8291.35
1774136113,15,288.000061,8317.24
1774136113,15,288.50006,8341.83
1774136113,15,289.00006,8363.16
1774136113,15,289.50006,8372.8
1774136113,15,290.000059,8424.16
1774136113,15,290.500059,8441.98
1774136113,15,291.000058,8471.41
1774136113,15,291.500058,8480.06
1774136113,15,292.000057,8523.15
1774136113,15,292.500057,8559.78
1774136113,15,293.000057,8593.19
1774136113,15,293.500056,8615.25
1774136113,15,294.000056,8650.49
1774136113,15,294.500055,8682.23
1774136113,15,295.000055,8706.6
1774136113,15,295.500054,8738.92
1774136113,15,296.000054,8799.05
1774136113,15,296.500054,8839.19
1774136113,15,297.000053,8868.18
1774136113,15,297.500053,8923.59
1774136113,15,298.000052,8944.85
1774136113,15,298.500052,8999.56
1774136113,15,299.000052,9044.13
1774136113,15,299.500051,9082.93
1774136113,15,300.000051,9131.55
1774136113,15,300.50005,9181.17
1774136113,15,301.00005,9226.68
