timestamp,quality,angle_deg,distance_mm
1774135777,15,180.000152,7907.42
1774135777,15,180.250152,7888.55
1774135777,15,180.500152,7887.19
1774135777,15,180.750151,7915.34
1774135777,15,181.000151,7917.88
1774135777,15,181.250151,7908.03
1774135777,15,181.500151,7913.64
1774135777,15,181.750151,7900.59
1774135777,15,182.00015,7895.64
1774135777,15,182.25015,7915.87
1774135777,15,182.50015,7907.08
1774135777,15,182.75015,7907.54
1774135777,15,183.00015,7911.97
1774135777,15,183.250149,7924.93
1774135777,15,183.500149,7926.47
1774135777,15,183.750149,7924.17
1774135777,15,184.000149,7933.46
1774135777,15,184.250148,7920.7
1774135777,15,184.500148,7928.06
1774135777,15,184.750148,7922.99
1774135777,15,185.000148,7935.95
1774135777,15,185.250148,7950.45
1774135777,15,185.500147,7948.3
1774135777,15,185.750147,7948.34
1774135777,15,186.000147,7946.49
1774135777,15,186.250147,7946.14
1774135777,15,186.500147,7948.39
1774135777,15,186.750146,7947.27
1774135777,15,187.000146,7954.93
1774135777,15,187.250146,7969.66
1774135777,15,187.500146,7974.82
1774135777,15,187.750145,7989.48
1774135777,15,188.000145,7987.2
1774135777,15,188.250145,7988.91
1774135777,15,188.500145,7996.71
1774135777,15,188.750145,7995.53
1774135777,15,189.000144,8000.53
1774135777,15,189.250144,8001.48
1774135777,15,189.500144,8010.03
1774135777,15,189.750144,8017.47
1774135777,15,190.000144,8032.06
1774135777,15,190.250143,8020.56
1774135777,15,190.500143,8036.84
1774135777,15,190.750143,8027.51
1774135777,15,191.000143,8026.87
1774135777,15,191.250143,8039.55
1774135777,15,191.500142,8058.94
1774135777,15,191.750142,8065.73
1774135777,15,192.000142,8087.56
1774135777,15,192.250142,8097.49
1774135777,15,192.500141,8110.12
1774135777,15,192.750141,8096.66
1774135777,15,193.000141,8111.41
1774135777,15,193.250141,8118.86
1774135777,15,193.500141,8120.2
1774135777,15,193.75014,8136.09
1774135777,15,194.00014,8150.73
1774135777,15,194.25014,8156.97
1774135777,15,194.50014,8155.29
1774135777,15,194.75014,8181.16
1774135777,15,195.000139,8167.48
1774135777,15,195.250139,8206.03
1774135777,15,195.500139,8213.67
1774135777,15,195.750139,8219.84
1774135777,15,196.000139,8236.41
1774135777,15,196.250138,8240.31
1774135777,15,196.500138,8237.27
1774135777,15,196.750138,8285.3
1774135777,15,197.000138,8254.83
1774135777,15,197.250137,8278.17
1774135777,15,197.500137,8293.93
1774135777,15,197.750137,8304.65
1774135777,15,198.000137,8308.53
1774135777,15,198.250137,8328.23
1774135777,15,198.500136,8334.81
1774135777,15,198.750136,8350.73
1774135777,15,199.000136,8347.57
1774135777,15,199.250136,8379.78
1774135777,15,199.500136,8357.07
1774135777,15,199.750135,8388.26
1774135777,15,200.000135,8409.71
1774135777,15,200.250135,8407.98
1774135777,15,200.500135,8433.88
1774135777,15,200.750135,8451.35
1774135777,15,201.000134,8469.85
1774135777,15,201.250134,8475.15
1774135777,15,201.500134,8497.65
1774135777,15,201.750134,8511.16
1774135777,15,202.000133,8528.12
1774135777,15,202.250133,8517.73
1774135777,15,202.500133,8550.49
1774135777,15,202.750133,8574.19
1774135777,15,203.000133,8562.28
1774135777,15,203.250132,8607.84
1774135777,15,203.500132,8617.36
1774135777,15,203.750132,8636.76
1774135777,15,204.000132,8636.88
1774135777,15,204.250132,8675.87
1774135777,15,204.500131,8700.33
1774135777,15,204.750131,8708.56
1774135777,15,205.000131,3070.12
1774135777,15,205.250131,3058.9
1774135777,15,205.500131,3017.51
1774135777,15,205.75013,2996.58
1774135777,15,206.00013,2950.24
1774135777,15,206.25013,2932.3
1774135777,15,206.50013,2914.13
1774135777,15,206.750129,2889.32
1774135777,15,207.000129,2875.22
1774135777,15,207.250129,2828.29
1774135777,15,207.500129,2819.95
1774135777,15,207.750129,2783.83
1774135777,15,208.000128,2760.09
1774135777,15,208.250128,2752.96
1774135777,15,208.500128,2734.2
1774135777,15,208.750128,2732.11
1774135777,15,209.000128,2745.6
1774135777,15,209.250127,2718.53
1774135777,15,209.500127,2756.61
1774135777,15,209.750127,2765.03
1774135777,15,210.000127,2754.58
1774135777,15,210.250126,2795.83
1774135777,15,210.500126,2789.14
1774135777,15,210.750126,2797.38
1774135777,15,211.000126,2813.84
1774135777,15,211.250126,2786.89
1774135777,15,211.500125,2801.44
1774135777,15,211.750125,2835.2
