timestamp,quality,angle_deg,distance_mm
1774136964,15,180.000152,7892.19
1774136964,15,182.00015,7911.52
1774136964,15,184.000149,7902.85
1774136964,15,186.000147,7945.47
1774136964,15,188.000145,7978.78
1774136964,15,190.000144,8026.62
1774136964,15,192.000142,8081.69
1774136964,15,194.00014,8146.99
1774136964,15,196.000139,8223.82
1774136964,15,198.000137,8312.64
1774136964,15,200.000135,8417.64
1774136964,15,202.000133,8547.79
1774136964,15,204.000132,8653.84
1774136964,15,206.00013,2952.22
1774136964,15,208.000128,2764.34
1774136964,15,210.000127,2778.84
1774136964,15,212.000125,2824.72
1774136964,15,214.000123,2910.85
1774136964,15,216.000122,9803.57
1774136964,15,218.00012,10065.3
1774136964,15,220.000118,10353.7
1774136964,15,222.000117,10674.5
1774136964,15,224.000115,11025.3
1774136964,15,226.000113,10927.2
1774136964,15,228.000111,10596.0
1774136964,15,230.00011,10256.0
1774136964,15,232.000108,9992.48
1774136964,15,234.000106,9741.75
1774136964,15,236.000105,9504.56
1774136964,15,238.000103,9272.43
1774136964,15,240.000101,9102.31
1774136964,15,242.0001,8924.19
1774136964,15,244.000098,8770.23
1774136964,15,246.000096,8622.6
1774136964,15,248.000095,8491.25
1774136964,15,250.000093,8391.38
1774136964,15,252.000091,8291.89
1774136964,15,254.00009,8192.53
1774136964,15,256.000088,8128.26
1774136964,15,258.000086,8063.67
1774136964,15,260.000084,8017.2
1774136964,15,262.000083,7967.54
1774136964,15,264.000081,1808.91
1774136964,15,266.000079,1788.95
1774136964,15,268.000078,1794.94
1774136964,15,270.000076,1806.76
1774136964,15,272.000074,1833.09
1774136964,15,274.000073,1798.81
1774136964,15,276.000071,7950.7
1774136964,15,278.000069,7988.31
1774136964,15,280.000068,8045.97
1774136964,15,282.000066,8097.48
1774136964,15,284.000064,8166.81
1774136964,15,286.000063,8251.38
1774136964,15,288.000061,8332.0
1774136964,15,290.000059,8443.45
1774136964,15,292.000057,8549.65
1774136964,15,294.000056,8679.01
1774136964,15,296.000054,8847.43
1774136964,15,298.000052,8996.48
1774136964,15,300.000051,9173.1
1774136964,15,302.000049,9383.29
1774136964,15,304.000047,9594.87
1774136964,15,306.000046,9848.56
1774136964,15,308.000044,10124.6
1774136964,15,310.000042,10417.8
1774136964,15,312.000041,10748.9
1774136964,15,314.000039,11134.1
1774136964,15,316.000037,10847.7
1774136964,15,318.000035,10503.7
1774136964,15,320.000034,10190.9
1774136964,15,322.000032,9911.44
1774136964,15,324.00003,9663.8
1774136964,15,326.000029,4532.77
1774136964,15,328.000027,4409.02
1774136964,15,330.000025,4339.49
1774136964,15,332.000024,4596.81
1774136964,15,334.000022,8717.56
1774136964,15,336.00002,8568.69
1774136964,15,338.000019,8455.14
1774136964,15,340.000017,8359.96
1774136964,15,342.000015,8264.53
1774136964,15,344.000014,8189.79
1774136964,15,346.000012,8105.0
1774136964,15,348.00001,8028.32
1774136964,15,350.000008,8011.04
1774136964,15,352.000007,7943.62
1774136964,15,354.000005,7917.17
1774136964,15,356.000003,7921.37
1774136964,15,358.000002,7888.95
1774136964,15,0.0,7893.13
1774136964,15,1.999998,7918.92
1774136964,15,3.999997,7936.76
1774136964,15,5.999995,7974.34
1774136964,15,7.999993,8002.95
1774136964,15,9.999992,8042.3
1774136964,15,11.99999,8126.37
1774136964,15,13.999988,8205.59
1774136964,15,15.999986,8265.23
1774136964,15,17.999985,8351.66
1774136964,15,19.999983,8470.9
1774136964,15,21.999981,8578.45
1774136964,15,23.99998,3051.83
1774136964,15,25.999978,2862.01
1774136964,15,27.999976,2741.41
1774136964,15,29.999975,2796.91
1774136964,15,31.999973,2866.28
1774136964,15,33.999971,2944.17
1774136964,15,35.99997,9928.08
1774136964,15,37.999968,10206.1
1774136964,15,39.999966,10519.9
1774136964,15,41.999965,10833.5
1774136964,15,43.999963,11127.8
1774136964,15,45.999961,10749.4
1774136964,15,47.999959,10417.3
1774136964,15,49.999958,10124.0
1774136964,15,51.999956,9850.04
1774136964,15,53.999954,9611.61
1774136964,15,55.999953,9387.18
1774136964,15,57.999951,9187.03
1774136964,15,59.999949,8983.15
1774136964,15,61.999948,8833.37
1774136964,15,63.999946,8683.39
1774136964,15,65.999944,8547.43
1774136964,15,67.999943,8437.91
1774136964,15,69.999941,8344.05
1774136964,15,71.999939,8239.14
1774136964,15,73.999937,8170.05
1774136964,15,75.999936,8101.97
1774136964,15,77.999934,8036.68
1774136964,15,79.999932,7988.72
1774136964,15,81.999931,7944.13
1774136964,15,83.999929,1812.22
1774136964,15,85.999927,1806.61
1774136964,15,87.999926,1804.72
1774136964,15,89.999924,1802.99
1774136964,15,91.999922,1803.26
1774136964,15,93.999921,1807.99
1774136964,15,95.999919,7952.05
1774136964,15,97.999917,8025.77
1774136964,15,99.999916,8069.76
1774136964,15,101.999914,8131.1
1774136964,15,103.999912,8186.38
1774136964,15,105.99991,8289.16
1774136964,15,107.999909,8395.46
1774136964,15,109.999907,8495.54
1774136964,15,111.999905,8620.21
1774136964,15,113.999904,8771.16
1774136964,15,115.999902,8903.83
1774136964,15,117.9999,9094.58
1774136964,15,119.999899,9294.96
1774136964,15,121.999897,9511.55
1774136964,15,123.999895,9720.23
1774136964,15,125.999894,9991.4
1774136964,15,127.999892,10273.6
1774136964,15,129.99989,10588.0
1774136964,15,131.999889,10943.6
1774136964,15,133.999887,11028.5
1774136964,15,135.999885,10646.5
1774136964,15,137.999883,10334.8
1774136964,15,139.999882,10042.2
1774136964,15,141.99988,9789.73
1774136964,15,143.999878,9564.7
1774136964,15,145.999877,4481.25
1774136964,15,147.999875,4389.81
1774136964,15,149.999873,4445.65
1774136964,15,151.999872,8796.8
1774136964,15,153.99987,8654.26
1774136964,15,155.999868,8515.82
1774136964,15,157.999867,8409.03
1774136964,15,159.999865,8307.08
1774136964,15,161.999863,8222.11
1774136964,15,163.999861,8135.04
1774136964,15,165.99986,8073.21
1774136964,15,167.999858,8009.18
1774136964,15,169.999856,7977.54
1774136964,15,171.999855,7948.32
1774136964,15,173.999853,7924.73
1774136964,15,175.999851,7912.89
1774136964,15,177.99985,7901.19
