timestamp,quality,angle_deg,distance_mm
1780761077.4665575,15,72.3125,790.5
1780761077.4665575,15,73.78125,784.0
1780761077.4665575,15,75.09375,779.0
1780761077.4665575,15,76.390625,774.25
1780761077.4665575,15,77.734375,769.5
1780761077.4665575,15,79.234375,764.75
1780761077.4665575,15,80.515625,761.5
1780761077.4665575,15,81.859375,757.5
1780761077.4665575,15,83.140625,755.5
1780761077.4665575,15,84.484375,755.25
1780761077.4665575,15,85.859375,753.25
1780761077.4665575,15,87.21875,752.25
1780761077.4665575,15,88.5625,751.75
1780761077.4665575,15,90.015625,750.5
1780761077.4665575,15,91.203125,750.5
1780761077.4665575,15,92.546875,750.5
1780761077.4665575,15,93.96875,750.5
1780761077.4665575,15,95.28125,753.0
1780761077.4665575,15,96.578125,755.5
1780761077.4665575,15,98.015625,756.0
1780761077.4665575,15,99.34375,757.5
1780761077.4665575,15,100.65625,761.25
1780761077.4665575,15,102.015625,765.25
1780761077.4665575,15,103.3125,770.0
1780761077.4665575,15,104.578125,774.5
1780761077.4665575,15,105.984375,778.5
1780761077.4665575,15,110.515625,603.25
1780761077.4665575,15,111.796875,608.25
1780761077.4665575,15,113.234375,613.25
1780761077.4665575,15,114.5625,619.0
1780761077.4665575,15,115.984375,625.25
1780761077.4665575,15,117.203125,632.75
1780761077.4665575,15,118.421875,641.0
1780761077.4665575,15,119.890625,650.0
1780761077.4665575,15,121.0625,660.75
1780761077.4665575,15,125.84375,914.75
1780761077.4665575,15,127.15625,928.0
1780761077.4665575,15,128.484375,942.25
1780761077.4665575,15,129.859375,959.0
1780761077.4665575,15,131.234375,977.5
1780761077.4665575,15,132.46875,995.25
1780761077.4665575,15,133.8125,1014.5
1780761077.4665575,15,135.140625,1033.75
1780761077.4665575,15,136.390625,1058.25
1780761077.4665575,15,137.71875,1083.75
1780761077.4665575,15,140.34375,1139.5
1780761077.4665575,15,144.296875,1237.25
1780761077.4665575,15,159.953125,2086.75
1780761077.4665575,15,163.90625,2251.75
1780761077.4665575,15,165.25,2242.25
1780761077.4665575,15,166.5625,2263.0
1780761077.4665575,15,167.921875,2272.5
1780761077.4665575,15,190.890625,2255.75
1780761077.4665575,4,195.09375,1708.5
1780761077.4665575,15,215.328125,1833.0
1780761077.4665575,15,220.5625,788.0
1780761077.4665575,15,221.765625,784.25
1780761077.4665575,15,223.25,782.0
1780761077.4665575,15,224.5,780.5
1780761077.4665575,15,225.953125,778.75
1780761077.4665575,15,227.3125,777.5
1780761077.4665575,15,228.515625,777.25
1780761077.4665575,15,229.84375,776.75
1780761077.4665575,15,231.25,776.25
1780761077.4665575,15,232.484375,777.5
1780761077.4665575,15,233.921875,779.75
1780761077.4665575,15,235.234375,774.5
1780761077.4665575,15,241.03125,1580.75
1780761077.4665575,15,242.359375,1568.5
1780761077.4665575,15,243.703125,1548.75
1780761077.4665575,6,245.09375,1530.5
1780761077.4665575,15,246.4375,1528.25
1780761077.4665575,15,247.8125,1504.5
1780761077.4665575,15,249.125,1472.25
1780761077.4665575,15,250.46875,1460.0
1780761077.4665575,15,251.796875,1449.75
1780761077.4665575,15,253.1875,1435.0
1780761077.4665575,15,254.546875,1419.5
1780761077.4665575,15,255.84375,1411.25
1780761077.4665575,15,257.234375,1410.5
1780761077.4665575,15,258.578125,1400.25
1780761077.4665575,15,259.9375,1389.25
1780761077.4665575,15,261.28125,1386.5
1780761077.4665575,15,262.625,1383.25
1780761077.4665575,15,263.953125,1380.75
1780761077.4665575,15,265.265625,1379.25
1780761077.4665575,15,266.65625,1378.75
1780761077.4665575,15,268.0,1378.5
1780761077.4665575,15,269.34375,1378.25
1780761077.4665575,15,270.640625,1378.25
1780761077.4665575,15,274.71875,579.75
1780761077.4665575,15,276.125,577.75
1780761077.4665575,15,277.40625,582.0
1780761077.4665575,15,280.125,1181.75
1780761077.4665575,15,281.484375,1183.0
1780761077.4665575,15,282.875,1182.75
1780761077.4665575,15,284.140625,1191.0
1780761077.4665575,5,285.546875,1200.75
1780761077.4665575,15,286.8125,1205.0
1780761077.4665575,15,288.125,1223.25
1780761077.4665575,15,293.3125,1421.75
1780761077.4665575,15,294.671875,1439.25
1780761077.4665575,15,296.046875,1432.75
1780761077.4665575,15,298.765625,1321.75
1780761077.4665575,15,305.53125,1306.75
1780761077.4665575,15,316.453125,1121.5
1780761077.4665575,15,317.796875,1107.75
1780761077.4665575,15,319.234375,1089.25
1780761077.4665575,9,320.5625,1071.75
1780761077.4665575,15,321.953125,1066.0
1780761077.4665575,15,323.265625,1073.75
1780761077.4665575,15,329.78125,1259.5
1780761077.4665575,15,331.140625,1244.75
1780761077.4665575,15,332.421875,1235.25
1780761077.4665575,5,333.796875,1222.25
1780761077.4665575,15,335.171875,1209.0
1780761077.4665575,15,338.484375,824.25
1780761077.4665575,15,339.78125,824.5
1780761077.4665575,15,341.078125,837.5
1780761077.4665575,15,342.40625,842.25
1780761077.4665575,15,343.84375,830.25
1780761077.4665575,15,345.078125,827.25
1780761077.4665575,15,346.453125,830.75
1780761077.4665575,15,347.890625,823.5
1780761077.4665575,15,349.1875,812.75
1780761077.4665575,15,350.5625,803.5
1780761077.4665575,15,351.9375,801.0
1780761077.601426,15,353.234375,800.25
1780761077.601426,15,354.640625,798.5
1780761077.601426,15,355.9375,799.5
1780761077.601426,15,357.25,799.5
1780761077.601426,15,358.671875,796.0
1780761077.601426,15,359.921875,799.5
1780761077.601426,15,1.203125,801.0
1780761077.601426,15,2.703125,793.5
1780761077.601426,15,3.9375,792.5
1780761077.601426,15,5.296875,795.5
1780761077.601426,15,6.6875,797.75
1780761077.601426,15,7.96875,801.0
1780761077.601426,15,9.375,804.75
1780761077.601426,15,10.5625,809.5
1780761077.601426,15,11.9375,815.0
1780761077.601426,15,13.3125,819.25
1780761077.601426,15,14.640625,822.25
1780761077.601426,15,15.9375,826.5
1780761077.601426,15,17.421875,828.25
1780761077.601426,15,18.75,826.25
1780761077.601426,15,20.015625,835.75
1780761077.601426,15,21.40625,839.75
1780761077.601426,15,22.765625,835.75
1780761077.601426,15,24.03125,841.5
1780761077.601426,15,25.34375,853.75
1780761077.601426,15,27.90625,902.5
1780761077.601426,15,38.421875,1156.5
1780761077.601426,15,43.578125,1345.0
1780761077.601426,15,48.875,1434.75
1780761077.601426,15,54.921875,917.5
1780761077.601426,15,56.21875,909.75
1780761077.601426,15,57.671875,895.5
1780761077.601426,15,58.953125,882.75
1780761077.601426,15,60.375,869.75
1780761077.601426,15,61.765625,859.0
1780761077.601426,15,63.0,849.5
1780761077.601426,15,64.46875,838.5
1780761077.601426,15,65.71875,828.0
1780761077.601426,15,67.203125,818.0
1780761077.601426,15,68.5,810.25
1780761077.601426,15,69.90625,803.25
1780761077.601426,15,71.21875,795.0
1780761077.601426,15,72.5625,788.5
1780761077.601426,15,74.0,783.0
1780761077.601426,15,75.265625,777.75
1780761077.601426,15,76.59375,773.25
1780761077.601426,15,78.046875,769.25
1780761077.601426,15,79.375,770.5
1780761077.601426,15,80.75,767.25
1780761077.601426,15,82.03125,759.25
1780761077.601426,15,83.453125,756.0
1780761077.601426,15,84.765625,753.75
1780761077.601426,15,86.109375,752.25
1780761077.601426,15,87.515625,752.25
1780761077.601426,15,88.8125,752.0
1780761077.601426,15,90.109375,750.75
1780761077.601426,15,91.5,751.0
1780761077.601426,15,92.84375,751.75
1780761077.601426,15,94.09375,751.0
1780761077.601426,15,95.421875,752.25
1780761077.601426,15,96.796875,755.25
1780761077.601426,15,98.28125,757.5
1780761077.601426,15,100.90625,761.25
1780761077.601426,15,102.25,766.25
1780761077.601426,15,103.5,770.5
1780761077.601426,15,108.03125,596.5
1780761077.601426,15,109.421875,600.25
1780761077.601426,15,110.859375,604.25
1780761077.601426,15,112.109375,609.25
1780761077.601426,15,113.515625,613.25
1780761077.601426,15,114.734375,619.5
1780761077.601426,15,116.0625,629.0
1780761077.601426,15,117.5,636.5
1780761077.601426,15,118.640625,644.0
1780761077.601426,15,123.515625,893.5
1780761077.601426,15,124.78125,905.25
1780761077.601426,15,126.0625,917.75
1780761077.601426,15,127.484375,932.0
1780761077.601426,15,128.75,946.5
1780761077.601426,15,130.015625,963.0
1780761077.601426,15,131.421875,980.5
1780761077.601426,10,132.640625,998.25
1780761077.601426,15,133.9375,1016.5
1780761077.601426,15,135.28125,1034.5
1780761077.601426,15,137.859375,1093.75
1780761077.601426,15,139.09375,1121.25
1780761077.601426,15,140.46875,1141.25
1780761077.601426,15,144.328125,1242.5
1780761077.601426,15,146.953125,1326.25
1780761077.601426,15,149.609375,1425.25
1780761077.601426,15,166.640625,2255.5
1780761077.601426,15,167.96875,2255.0
1780761077.601426,15,190.890625,2255.25
1780761077.601426,15,195.09375,1672.5
1780761077.601426,15,215.3125,1771.0
1780761077.601426,15,223.125,758.0
1780761077.601426,15,224.53125,755.25
1780761077.601426,15,225.78125,754.0
1780761077.601426,15,227.21875,753.75
1780761077.601426,15,228.515625,753.5
